"Date","Price","Open","High","Low","Change %"
"05/17/2010","133.93","133.93","133.93","133.93","2.01%"
"05/14/2010","131.29","131.29","131.29","131.29","11.32%"
"05/13/2010","117.94","117.94","117.94","117.94","-0.30%"
"05/12/2010","118.30","118.30","118.30","118.30","-5.85%"
"05/11/2010","125.65","125.65","125.65","125.65","-3.34%"
"05/10/2010","129.99","129.99","129.99","129.99","-16.68%"
"05/07/2010","156.01","156.01","156.01","156.01","9.08%"
"05/06/2010","143.02","143.02","143.02","143.02","5.66%"
"05/05/2010","135.35","135.35","135.35","135.35","5.18%"
"05/04/2010","128.69","128.69","128.69","128.69","6.33%"
"05/03/2010","121.03","121.03","121.03","121.03","-2.17%"
"04/30/2010","123.72","123.72","123.72","123.72","3.05%"
"04/29/2010","120.06","120.06","120.06","120.06","-2.71%"
"04/28/2010","123.40","123.40","123.40","123.40","0.54%"
"04/27/2010","122.74","122.74","122.74","122.74","4.99%"
"04/26/2010","116.91","116.91","116.91","116.91","0.22%"
"04/23/2010","116.65","116.65","116.65","116.65","2.08%"
"04/22/2010","114.27","114.27","114.27","114.27","1.96%"
"04/21/2010","112.08","112.08","112.08","112.08","0.44%"
"04/20/2010","111.58","111.58","111.58","111.58","-3.05%"
"04/19/2010","115.09","115.09","115.09","115.09","-0.02%"
"04/16/2010","115.12","115.12","115.12","115.12","3.13%"
"04/15/2010","111.63","111.63","111.63","111.63","-3.88%"
"04/14/2010","116.14","116.14","116.14","116.14","-4.22%"
"04/13/2010","121.25","121.25","121.25","121.25","-0.67%"
"04/12/2010","122.06","122.06","122.06","122.06","-2.40%"
"04/09/2010","125.06","125.06","125.06","125.06","0.00%"
"04/08/2010","125.06","125.06","125.06","125.06","0.81%"
"04/07/2010","124.06","124.06","124.06","124.06","3.33%"
"04/06/2010","120.06","120.06","120.06","120.06","0.42%"
"04/05/2010","119.56","119.56","119.56","119.56","-5.20%"
"04/02/2010","126.13","126.13","126.13","126.13","0.45%"
"04/01/2010","125.56","125.56","125.56","125.56","-4.56%"
"03/31/2010","131.56","131.56","131.56","131.56","0.38%"
"03/30/2010","131.06","131.06","131.06","131.06","-0.76%"
"03/29/2010","132.06","132.06","132.06","132.06","3.94%"
"03/26/2010","127.06","127.06","127.06","127.06","1.19%"
"03/25/2010","125.56","125.56","125.56","125.56","0.00%"
"03/24/2010","125.56","125.56","125.56","125.56","0.80%"
"03/23/2010","124.56","124.56","124.56","124.56","-0.40%"
"03/22/2010","125.06","125.06","125.06","125.06","5.04%"
"03/19/2010","119.06","119.06","119.06","119.06","3.48%"
"03/18/2010","115.06","115.06","115.06","115.06","0.88%"
"03/17/2010","114.06","114.06","114.06","114.06","-2.14%"
"03/16/2010","116.56","116.56","116.56","116.56","-2.10%"
"03/15/2010","119.06","119.06","119.06","119.06","3.03%"
"03/12/2010","115.56","115.56","115.56","115.56","0.43%"
"03/11/2010","115.06","115.06","115.06","115.06","-0.43%"
"03/10/2010","115.56","115.56","115.56","115.56","-0.43%"
"03/09/2010","116.06","116.06","116.06","116.06","-0.85%"
"03/08/2010","117.06","117.06","117.06","117.06","-4.49%"
"03/05/2010","122.56","122.56","122.56","122.56","-2.00%"
"03/04/2010","125.06","125.06","125.06","125.06","-1.19%"
"03/03/2010","126.56","126.56","126.56","126.56","0.40%"
"03/02/2010","126.06","126.06","126.06","126.06","-1.56%"
"03/01/2010","128.06","128.06","128.06","128.06","-0.77%"
"02/26/2010","129.06","129.06","129.06","129.06","-5.19%"
"02/25/2010","136.13","136.13","136.13","136.13","2.30%"
"02/24/2010","133.06","133.06","133.06","133.06","0.00%"
"02/23/2010","133.06","133.06","133.06","133.06","2.70%"
"02/22/2010","129.56","129.56","129.56","129.56","-1.52%"
"02/19/2010","131.56","131.56","131.56","131.56","-4.05%"
"02/18/2010","137.12","137.12","137.12","137.12","0.78%"
"02/17/2010","136.06","136.06","136.06","136.06","-0.73%"
"02/16/2010","137.06","137.06","137.06","137.06","-1.48%"
"02/15/2010","139.13","139.13","139.13","139.13","-0.67%"
"02/12/2010","140.06","140.06","140.06","140.06","0.72%"
"02/11/2010","139.06","139.06","139.06","139.06","-5.76%"
"02/10/2010","147.56","147.56","147.56","147.56","-1.67%"
"02/09/2010","150.06","150.06","150.06","150.06","-1.64%"
"02/08/2010","152.56","152.56","152.56","152.56","2.01%"
"02/05/2010","149.56","149.56","149.56","149.56","2.05%"
"02/04/2010","146.56","146.56","146.56","146.56","6.16%"
"02/03/2010","138.06","138.06","138.06","138.06","0.68%"
"02/02/2010","137.13","137.13","137.13","137.13","-2.45%"
"02/01/2010","140.56","140.56","140.56","140.56","-2.09%"
"01/29/2010","143.56","143.56","143.56","143.56","0.00%"
"01/28/2010","143.56","143.56","143.56","143.56","3.61%"
"01/27/2010","138.56","138.56","138.56","138.56","0.73%"
"01/26/2010","137.56","137.56","137.56","137.56","2.61%"
"01/25/2010","134.06","134.06","134.06","134.06","-1.11%"
"01/22/2010","135.56","135.56","135.56","135.56","2.26%"
"01/21/2010","132.56","132.56","132.56","132.56","2.32%"
"01/20/2010","129.56","129.56","129.56","129.56","2.78%"
"01/19/2010","126.06","126.06","126.06","126.06","-2.37%"
"01/18/2010","129.12","129.12","129.12","129.12","0.05%"
"01/15/2010","129.06","129.06","129.06","129.06","3.61%"
"01/14/2010","124.56","124.56","124.56","124.56","2.89%"
"01/13/2010","121.06","121.06","121.06","121.06","2.98%"
"01/12/2010","117.56","117.56","117.56","117.56","2.62%"
"01/11/2010","114.56","114.56","114.56","114.56","-1.29%"
"01/08/2010","116.06","116.06","116.06","116.06","-0.85%"
"01/07/2010","117.06","117.06","117.06","117.06","1.30%"
"01/06/2010","115.56","115.56","115.56","115.56","-0.43%"
"01/05/2010","116.06","116.06","116.06","116.06","-0.43%"
"01/04/2010","116.56","116.56","116.56","116.56","-4.51%"
"12/30/2009","122.06","122.06","122.06","122.06","0.83%"
"12/29/2009","121.06","121.06","121.06","121.06","-1.43%"
"12/28/2009","122.82","122.82","122.82","122.82","0.75%"
"12/23/2009","121.91","121.91","121.91","121.91","0.41%"
"12/22/2009","121.41","121.41","121.41","121.41","-2.02%"
"12/21/2009","123.91","123.91","123.91","123.91","-3.11%"
"12/18/2009","127.89","127.89","127.89","127.89","1.16%"
"12/17/2009","126.42","126.42","126.42","126.42","6.31%"
"12/16/2009","118.92","118.92","118.92","118.92","-0.42%"
"12/15/2009","119.42","119.42","119.42","119.42","-2.05%"
"12/14/2009","121.92","121.92","121.92","121.92","-2.01%"
"12/11/2009","124.42","124.42","124.42","124.42","-0.80%"
"12/10/2009","125.42","125.42","125.42","125.42","0.40%"
"12/09/2009","124.92","124.92","124.92","124.92","0.00%"
"12/08/2009","124.92","124.92","124.92","124.92","1.63%"
"12/07/2009","122.92","122.92","122.92","122.92","0.00%"
"12/04/2009","122.92","122.92","122.92","122.92","-0.81%"
"12/03/2009","123.92","123.92","123.92","123.92","2.48%"
"12/02/2009","120.92","120.92","120.92","120.92","-0.41%"
"12/01/2009","121.42","121.42","121.42","121.42","-6.18%"
"11/30/2009","129.42","129.42","129.42","129.42","0.39%"
"11/27/2009","128.92","128.92","128.92","128.92","8.48%"
"11/26/2009","118.84","118.84","118.84","118.84","-0.49%"
"11/25/2009","119.42","119.42","119.42","119.42","-0.42%"
"11/24/2009","119.92","119.92","119.92","119.92","1.27%"
"11/23/2009","118.42","118.42","118.42","118.42","-2.47%"
"11/20/2009","121.42","121.42","121.42","121.42","-2.02%"
"11/19/2009","123.92","123.92","123.92","123.92","3.77%"
"11/18/2009","119.42","119.42","119.42","119.42","-1.65%"
"11/17/2009","121.42","121.42","121.42","121.42","2.53%"
"11/16/2009","118.42","118.42","118.42","118.42","-4.05%"
"11/13/2009","123.42","123.42","123.42","123.42","0.82%"
"11/12/2009","122.42","122.42","122.42","122.42","2.08%"
"11/11/2009","119.92","119.92","119.92","119.92","0.00%"
"11/10/2009","119.92","119.92","119.92","119.92","-3.17%"
"11/09/2009","123.84","123.84","123.84","123.84","-7.47%"
"11/06/2009","133.84","133.84","133.84","133.84","-1.17%"
"11/05/2009","135.42","135.42","135.42","135.42","-0.73%"
"11/04/2009","136.42","136.42","136.42","136.42","-2.50%"
"11/03/2009","139.92","139.92","139.92","139.92","3.32%"
"11/02/2009","135.42","135.42","135.42","135.42","-1.81%"
"10/30/2009","137.92","137.92","137.92","137.92","3.37%"
"10/29/2009","133.42","133.42","133.42","133.42","-6.97%"
"10/28/2009","143.42","143.42","143.42","143.42","3.24%"
"10/27/2009","138.92","138.92","138.92","138.92","4.06%"
"10/26/2009","133.50","133.50","133.50","133.50","4.76%"
"10/23/2009","127.44","127.44","127.44","127.44","2.42%"
"10/22/2009","124.43","124.43","124.43","124.43","2.07%"
"10/21/2009","121.91","121.91","121.91","121.91","2.97%"
"10/20/2009","118.39","118.39","118.39","118.39","4.89%"
"10/19/2009","112.87","112.87","112.87","112.87","-3.38%"
"10/16/2009","116.82","116.82","116.82","116.82","3.11%"
"10/15/2009","113.30","113.30","113.30","113.30","3.64%"
"10/14/2009","109.32","109.32","109.32","109.32","-3.47%"
"10/13/2009","113.25","113.25","113.25","113.25","1.64%"
"10/12/2009","111.42","111.42","111.42","111.42","-1.14%"
"10/09/2009","112.71","112.71","112.71","112.71","-1.28%"
"10/08/2009","114.17","114.17","114.17","114.17","-3.14%"
"10/07/2009","117.87","117.87","117.87","117.87","3.97%"
"10/06/2009","113.37","113.37","113.37","113.37","-5.20%"
"10/05/2009","119.59","119.59","119.59","119.59","-8.82%"
"10/02/2009","131.16","131.16","131.16","131.16","1.97%"
"10/01/2009","128.63","128.63","128.63","128.63","3.22%"
"09/30/2009","124.62","124.62","124.62","124.62","-2.11%"
"09/29/2009","127.31","127.31","127.31","127.31","-1.63%"
"09/28/2009","129.42","129.42","129.42","129.42","-1.11%"
"09/25/2009","130.87","130.87","130.87","130.87","6.26%"
"09/24/2009","123.16","123.16","123.16","123.16","2.81%"
"09/23/2009","119.79","119.79","119.79","119.79","0.44%"
"09/22/2009","119.26","119.26","119.26","119.26","-1.62%"
"09/21/2009","121.22","121.22","121.22","121.22","5.24%"
"09/18/2009","115.18","115.18","115.18","115.18","-0.43%"
"09/17/2009","115.68","115.68","115.68","115.68","3.58%"
"09/16/2009","111.68","111.68","111.68","111.68","-5.10%"
"09/15/2009","117.68","117.68","117.68","117.68","-4.08%"
"09/14/2009","122.68","122.68","122.68","122.68","-0.81%"
"09/11/2009","123.68","123.68","123.68","123.68","-0.80%"
"09/10/2009","124.68","124.68","124.68","124.68","1.63%"
"09/09/2009","122.68","122.68","122.68","122.68","0.82%"
"09/08/2009","121.68","121.68","121.68","121.68","-7.37%"
"09/07/2009","131.36","131.36","131.36","131.36","0.14%"
"09/04/2009","131.18","131.18","131.18","131.18","-2.96%"
"09/03/2009","135.18","135.18","135.18","135.18","-4.25%"
"09/02/2009","141.18","141.18","141.18","141.18","-1.40%"
"09/01/2009","143.18","143.18","143.18","143.18","3.99%"
"08/31/2009","137.68","137.68","137.68","137.68","4.96%"
"08/28/2009","131.18","131.18","131.18","131.18","-0.38%"
"08/27/2009","131.68","131.68","131.68","131.68","1.15%"
"08/26/2009","130.18","130.18","130.18","130.18","6.55%"
"08/25/2009","122.18","122.18","122.18","122.18","0.00%"
"08/24/2009","122.18","122.18","122.18","122.18","-0.96%"
"08/21/2009","123.36","123.36","123.36","123.36","-6.09%"
"08/20/2009","131.36","131.36","131.36","131.36","-4.24%"
"08/19/2009","137.18","137.18","137.18","137.18","3.78%"
"08/18/2009","132.18","132.18","132.18","132.18","-4.34%"
"08/17/2009","138.18","138.18","138.18","138.18","2.03%"
"08/14/2009","135.43","135.43","135.43","135.43","5.04%"
"08/13/2009","128.93","128.93","128.93","128.93","-1.72%"
"08/12/2009","131.18","131.18","131.18","131.18","-1.32%"
"08/11/2009","132.93","132.93","132.93","132.93","12.72%"
"08/10/2009","117.93","117.93","117.93","117.93","1.73%"
"08/07/2009","115.93","115.93","115.93","115.93","-2.73%"
"08/06/2009","119.18","119.18","119.18","119.18","1.27%"
"08/05/2009","117.68","117.68","117.68","117.68","2.39%"
"08/04/2009","114.93","114.93","114.93","114.93","-2.96%"
"08/03/2009","118.43","118.43","118.43","118.43","-10.74%"
"07/31/2009","132.68","132.68","132.68","132.68","-1.12%"
"07/30/2009","134.18","134.18","134.18","134.18","-6.08%"
"07/29/2009","142.86","142.86","142.86","142.86","0.18%"
"07/28/2009","142.61","142.61","142.61","142.61","1.78%"
"07/27/2009","140.11","140.11","140.11","140.11","-4.11%"
"07/24/2009","146.11","146.11","146.11","146.11","-1.09%"
"07/23/2009","147.72","147.72","147.72","147.72","-6.93%"
"07/22/2009","158.72","158.72","158.72","158.72","-3.58%"
"07/21/2009","164.61","164.61","164.61","164.61","-7.04%"
"07/20/2009","177.07","177.07","177.07","177.07","-2.10%"
"07/17/2009","180.86","180.86","180.86","180.86","0.25%"
"07/16/2009","180.40","180.40","180.40","180.40","0.09%"
"07/15/2009","180.24","180.24","180.24","180.24","-2.70%"
"07/14/2009","185.24","185.24","185.24","185.24","-2.63%"
"07/13/2009","190.24","190.24","190.24","190.24","-3.22%"
"07/10/2009","196.57","196.57","196.57","196.57","2.79%"
"07/09/2009","191.24","191.24","191.24","191.24","-1.37%"
"07/08/2009","193.90","193.90","193.90","193.90","3.10%"
"07/07/2009","188.07","188.07","188.07","188.07","1.90%"
"07/06/2009","184.57","184.57","184.57","184.57","-1.23%"
"07/03/2009","186.86","186.86","186.86","186.86","0.00%"
"07/02/2009","186.86","186.86","186.86","186.86","4.16%"
"07/01/2009","179.40","179.40","179.40","179.40","-1.29%"
"06/30/2009","181.74","181.74","181.74","181.74","1.21%"
"06/29/2009","179.57","179.57","179.57","179.57","-3.58%"
"06/26/2009","186.24","186.24","186.24","186.24","-1.41%"
"06/25/2009","188.90","188.90","188.90","188.90","-1.91%"
"06/24/2009","192.57","192.57","192.57","192.57","-5.71%"
"06/23/2009","204.24","204.24","204.24","204.24","0.25%"
"06/22/2009","203.74","203.74","203.74","203.74","5.37%"
"06/19/2009","193.36","193.36","193.36","193.36","0.41%"
"06/18/2009","192.57","192.57","192.57","192.57","-0.94%"
"06/17/2009","194.40","194.40","194.40","194.40","3.27%"
"06/16/2009","188.24","188.24","188.24","188.24","2.08%"
"06/15/2009","184.40","184.40","184.40","184.40","2.88%"
"06/12/2009","179.24","179.24","179.24","179.24","-0.37%"
"06/11/2009","179.90","179.90","179.90","179.90","-0.92%"
"06/10/2009","181.57","181.57","181.57","181.57","-0.46%"
"06/09/2009","182.40","182.40","182.40","182.40","-1.18%"
"06/08/2009","184.57","184.57","184.57","184.57","1.84%"
"06/05/2009","181.24","181.24","181.24","181.24","-1.98%"
"06/04/2009","184.90","184.90","184.90","184.90","-1.84%"
"06/03/2009","188.37","188.37","188.37","188.37","2.73%"
"06/02/2009","183.37","183.37","183.37","183.37","0.36%"
"06/01/2009","182.71","182.71","182.71","182.71","-5.02%"
"05/29/2009","192.37","192.37","192.37","192.37","-1.71%"
"05/28/2009","195.71","195.71","195.71","195.71","-0.84%"
"05/27/2009","197.37","197.37","197.37","197.37","-1.66%"
"05/26/2009","200.71","200.71","200.71","200.71","-3.30%"
"05/25/2009","207.56","207.56","207.56","207.56","0.25%"
"05/22/2009","207.04","207.04","207.04","207.04","1.47%"
"05/21/2009","204.04","204.04","204.04","204.04","4.60%"
"05/20/2009","195.06","195.06","195.06","195.06","-5.79%"
"05/19/2009","207.04","207.04","207.04","207.04","-3.27%"
"05/18/2009","214.04","214.04","214.04","214.04","-5.17%"
"05/15/2009","225.71","225.71","225.71","225.71","-2.62%"
"05/14/2009","231.78","231.78","231.78","231.78","-0.34%"
"05/13/2009","232.56","232.56","232.56","232.56","1.99%"
"05/12/2009","228.03","228.03","228.03","228.03","0.43%"
"05/11/2009","227.06","227.06","227.06","227.06","4.02%"
"05/08/2009","218.28","218.28","218.28","218.28","-6.94%"
"05/07/2009","234.56","234.56","234.56","234.56","-1.66%"
"05/06/2009","238.53","238.53","238.53","238.53","-7.11%"
"05/05/2009","256.78","256.78","256.78","256.78","-5.17%"
"05/04/2009","270.78","270.78","270.78","270.78","-1.28%"
"05/01/2009","274.28","274.28","274.28","274.28","0.18%"
"04/30/2009","273.78","273.78","273.78","273.78","-1.89%"
"04/29/2009","279.04","279.04","279.04","279.04","-4.12%"
"04/28/2009","291.04","291.04","291.04","291.04","0.26%"
"04/27/2009","290.28","290.28","290.28","290.28","2.83%"
"04/24/2009","282.28","282.28","282.28","282.28","-3.42%"
"04/23/2009","292.28","292.28","292.28","292.28","-0.94%"
"04/22/2009","295.04","295.04","295.04","295.04","-0.75%"
"04/21/2009","297.28","297.28","297.28","297.28","1.36%"
"04/20/2009","293.28","293.28","293.28","293.28","6.93%"
"04/17/2009","274.28","274.28","274.28","274.28","0.09%"
"04/16/2009","274.03","274.03","274.03","274.03","0.27%"
"04/15/2009","273.28","273.28","273.28","273.28","1.30%"
"04/14/2009","269.78","269.78","269.78","269.78","-1.01%"
"04/13/2009","272.53","272.53","272.53","272.53","0.54%"
"04/10/2009","271.06","271.06","271.06","271.06","-4.23%"
"04/09/2009","283.03","283.03","283.03","283.03","-2.25%"
"04/08/2009","289.53","289.53","289.53","289.53","-2.28%"
"04/07/2009","296.28","296.28","296.28","296.28","2.86%"
"04/06/2009","288.03","288.03","288.03","288.03","0.70%"
"04/03/2009","286.03","286.03","286.03","286.03","-6.31%"
"04/02/2009","305.28","305.28","305.28","305.28","-4.01%"
"04/01/2009","318.04","318.04","318.04","318.04","-2.82%"
"03/31/2009","327.28","327.28","327.28","327.28","-1.80%"
"03/30/2009","333.28","333.28","333.28","333.28","2.96%"
"03/27/2009","323.71","323.71","323.71","323.71","0.83%"
"03/26/2009","321.04","321.04","321.04","321.04","-6.50%"
"03/25/2009","343.37","343.37","343.37","343.37","-1.91%"
"03/24/2009","350.04","350.04","350.04","350.04","0.96%"
"03/23/2009","346.71","346.71","346.71","346.71","-3.43%"
"03/20/2009","359.04","359.04","359.04","359.04","0.47%"
"03/19/2009","357.37","357.37","357.37","357.37","-1.65%"
"03/18/2009","363.37","363.37","363.37","363.37","0.09%"
"03/17/2009","363.04","363.04","363.04","363.04","0.83%"
"03/16/2009","360.04","360.04","360.04","360.04","-2.09%"
"03/13/2009","367.71","367.71","367.71","367.71","-2.13%"
"03/12/2009","375.71","375.71","375.71","375.71","-2.17%"
"03/11/2009","384.04","384.04","384.04","384.04","-0.86%"
"03/10/2009","387.37","387.37","387.37","387.37","-6.44%"
"03/09/2009","414.04","414.04","414.04","414.04","-1.67%"
"03/06/2009","421.06","421.06","421.06","421.06","0.32%"
"03/05/2009","419.71","419.71","419.71","419.71","-0.20%"
"03/04/2009","420.56","420.56","420.56","420.56","-2.44%"
"03/03/2009","431.06","431.06","431.06","431.06","-0.53%"
"03/02/2009","433.37","433.37","433.37","433.37","8.60%"
"02/27/2009","399.04","399.04","399.04","399.04","3.64%"
"02/26/2009","385.04","385.04","385.04","385.04","-2.45%"
"02/25/2009","394.71","394.71","394.71","394.71","-1.17%"
"02/24/2009","399.37","399.37","399.37","399.37","-1.64%"
"02/23/2009","406.04","406.04","406.04","406.04","2.52%"
"02/20/2009","396.04","396.04","396.04","396.04","4.39%"
"02/19/2009","379.37","379.37","379.37","379.37","-0.26%"
"02/18/2009","380.37","380.37","380.37","380.37","-0.44%"
"02/17/2009","382.06","382.06","382.06","382.06","3.52%"
"02/16/2009","369.06","369.06","369.06","369.06","-0.26%"
"02/13/2009","370.04","370.04","370.04","370.04","-2.03%"
"02/12/2009","377.71","377.71","377.71","377.71","1.71%"
"02/11/2009","371.37","371.37","371.37","371.37","2.29%"
"02/10/2009","363.04","363.04","363.04","363.04","4.01%"
"02/09/2009","349.04","349.04","349.04","349.04","-2.15%"
"02/06/2009","356.71","356.71","356.71","356.71","-4.38%"
"02/05/2009","373.04","373.04","373.04","373.04","1.91%"
"02/04/2009","366.04","366.04","366.04","366.04","4.18%"
"02/03/2009","351.37","351.37","351.37","351.37","0.00%"
"02/02/2009","351.37","351.37","351.37","351.37","1.39%"
"01/30/2009","346.56","346.56","346.56","346.56","4.27%"
